source,target,string_source_id,string_target_id,score,source_db
IL2,IL4,9606.ENSP00000226730,9606.ENSP00000231449,0.999,STRING
IL2,IL1B,9606.ENSP00000226730,9606.ENSP00000263341,0.999,STRING
MT-ND3,NDUFS1,9606.ENSP00000355206,9606.ENSP00000392709,0.999,STRING
IL2,IL2RA,9606.ENSP00000226730,9606.ENSP00000369293,0.999,STRING
IL2,IL2RG,9606.ENSP00000226730,9606.ENSP00000363318,0.999,STRING
IL2,JAK3,9606.ENSP00000226730,9606.ENSP00000432511,0.999,STRING
IL2,IL5,9606.ENSP00000226730,9606.ENSP00000231454,0.999,STRING
MT-ND3,NDUFA13,9606.ENSP00000355206,9606.ENSP00000423673,0.999,STRING
MT-ND3,NDUFB3,9606.ENSP00000355206,9606.ENSP00000407336,0.999,STRING
MT-ND2,NDUFS2,9606.ENSP00000355046,9606.ENSP00000356972,0.999,STRING
MT-ND4,NDUFB1,9606.ENSP00000354961,9606.ENSP00000483888,0.999,STRING
MT-ND4,NDUFB6,9606.ENSP00000354961,9606.ENSP00000369176,0.999,STRING
MT-ND5,NDUFS2,9606.ENSP00000354813,9606.ENSP00000356972,0.999,STRING
MT-ND5,NDUFA1,9606.ENSP00000354813,9606.ENSP00000360492,0.999,STRING
MT-ND5,NDUFA11,9606.ENSP00000354813,9606.ENSP00000389160,0.999,STRING
MT-ND5,NDUFV1,9606.ENSP00000354813,9606.ENSP00000497587,0.999,STRING
MT-ND5,MT-ND2,9606.ENSP00000354813,9606.ENSP00000355046,0.999,STRING
IL23A,IL12B,9606.ENSP00000228534,9606.ENSP00000231228,0.999,STRING
IL23A,IL23R,9606.ENSP00000228534,9606.ENSP00000321345,0.999,STRING
MT-ND5,NDUFS5,9606.ENSP00000354813,9606.ENSP00000362058,0.999,STRING
MT-ND4,NDUFS2,9606.ENSP00000354961,9606.ENSP00000356972,0.999,STRING
MT-ND5,NDUFA8,9606.ENSP00000354813,9606.ENSP00000362873,0.999,STRING
MT-ND5,NDUFB6,9606.ENSP00000354813,9606.ENSP00000369176,0.999,STRING
MT-ND5,NDUFS1,9606.ENSP00000354813,9606.ENSP00000392709,0.999,STRING
MT-ND5,NDUFAB1,9606.ENSP00000354813,9606.ENSP00000458770,0.999,STRING
MT-ND5,NDUFB3,9606.ENSP00000354813,9606.ENSP00000407336,0.999,STRING
MT-ND5,NDUFA13,9606.ENSP00000354813,9606.ENSP00000423673,0.999,STRING
MT-ND4,NDUFB3,9606.ENSP00000354961,9606.ENSP00000407336,0.999,STRING
MT-ND4,NDUFS1,9606.ENSP00000354961,9606.ENSP00000392709,0.999,STRING
CCND1,CDKN1A,9606.ENSP00000227507,9606.ENSP00000384849,0.999,STRING
CCND1,CDK6,9606.ENSP00000227507,9606.ENSP00000265734,0.999,STRING
CCND1,CDK4,9606.ENSP00000227507,9606.ENSP00000257904,0.999,STRING
CCND1,CDKN1B,9606.ENSP00000227507,9606.ENSP00000228872,0.999,STRING
MT-ND4,NDUFAB1,9606.ENSP00000354961,9606.ENSP00000458770,0.999,STRING
MT-ND4,MT-ND3,9606.ENSP00000354961,9606.ENSP00000355206,0.999,STRING
MT-ND4,NDUFA13,9606.ENSP00000354961,9606.ENSP00000423673,0.999,STRING
MT-ND4,NDUFA6,9606.ENSP00000354961,9606.ENSP00000482543,0.999,STRING
MT-ND4,NDUFA5,9606.ENSP00000354961,9606.ENSP00000417142,0.999,STRING
MT-ND4,NDUFA11,9606.ENSP00000354961,9606.ENSP00000389160,0.999,STRING
MT-ND4,NDUFA1,9606.ENSP00000354961,9606.ENSP00000360492,0.999,STRING
MT-ND4,NDUFV1,9606.ENSP00000354961,9606.ENSP00000497587,0.999,STRING
MT-ND4,MT-ND2,9606.ENSP00000354961,9606.ENSP00000355046,0.999,STRING
MT-ND4,NDUFA8,9606.ENSP00000354961,9606.ENSP00000362873,0.999,STRING
MT-ND4,NDUFS5,9606.ENSP00000354961,9606.ENSP00000362058,0.999,STRING
PSMB5,PSMA7,9606.ENSP00000355325,9606.ENSP00000359910,0.999,STRING
PSMB5,PSMC6,9606.ENSP00000355325,9606.ENSP00000484998,0.999,STRING
MT-ND5,MT-ND4,9606.ENSP00000354813,9606.ENSP00000354961,0.999,STRING
CHUK,TNF,9606.ENSP00000359424,9606.ENSP00000398698,0.999,STRING
PSMA7,PSMB9,9606.ENSP00000359910,9606.ENSP00000363993,0.999,STRING
CDK6,CDKN2B,9606.ENSP00000265734,9606.ENSP00000276925,0.999,STRING
CDK6,CDKN2A,9606.ENSP00000265734,9606.ENSP00000418915,0.999,STRING
PSMA7,PSMB2,9606.ENSP00000359910,9606.ENSP00000362334,0.999,STRING
PSMA7,PSMC6,9606.ENSP00000359910,9606.ENSP00000484998,0.999,STRING
CD40LG,CD40,9606.ENSP00000359663,9606.ENSP00000361359,0.999,STRING
IRAK1,IL1R1,9606.ENSP00000358997,9606.ENSP00000386380,0.999,STRING
PSMA7,PSMA1,9606.ENSP00000359910,9606.ENSP00000414359,0.999,STRING
IRAK1,MYD88,9606.ENSP00000358997,9606.ENSP00000498321,0.999,STRING
IRAK1,CHUK,9606.ENSP00000358997,9606.ENSP00000359424,0.999,STRING
NRAS,RAF1,9606.ENSP00000358548,9606.ENSP00000401888,0.999,STRING
NRAS,BRAF,9606.ENSP00000358548,9606.ENSP00000419060,0.999,STRING
NGF,NTRK1,9606.ENSP00000358525,9606.ENSP00000431418,0.999,STRING
MAP3K7,TNF,9606.ENSP00000358335,9606.ENSP00000398698,0.999,STRING
PSMA7,PSMB8,9606.ENSP00000359910,9606.ENSP00000364016,0.999,STRING
PSMA7,PSMC2,9606.ENSP00000359910,9606.ENSP00000391211,0.999,STRING
AGT,AGTR1,9606.ENSP00000355627,9606.ENSP00000398832,0.999,STRING
NDUFA1,NDUFS5,9606.ENSP00000360492,9606.ENSP00000362058,0.999,STRING
NDUFA1,NDUFAB1,9606.ENSP00000360492,9606.ENSP00000458770,0.999,STRING
NDUFA1,NDUFS1,9606.ENSP00000360492,9606.ENSP00000392709,0.999,STRING
NDUFA1,NDUFA13,9606.ENSP00000360492,9606.ENSP00000423673,0.999,STRING
NDUFA1,NDUFV1,9606.ENSP00000360492,9606.ENSP00000497587,0.999,STRING
NDUFA1,NDUFA3,9606.ENSP00000360492,9606.ENSP00000418438,0.999,STRING
NDUFA1,NDUFA8,9606.ENSP00000360492,9606.ENSP00000362873,0.999,STRING
NDUFA1,NDUFB2,9606.ENSP00000360492,9606.ENSP00000419087,0.999,STRING
CDK6,CDKN1A,9606.ENSP00000265734,9606.ENSP00000384849,0.999,STRING
NDUFA1,NDUFB1,9606.ENSP00000360492,9606.ENSP00000483888,0.999,STRING
NDUFA1,NDUFA5,9606.ENSP00000360492,9606.ENSP00000417142,0.999,STRING
COL1A1,COL1A2,9606.ENSP00000225964,9606.ENSP00000297268,0.999,STRING
NDUFA1,NDUFB6,9606.ENSP00000360492,9606.ENSP00000369176,0.999,STRING
NDUFA1,NDUFA6,9606.ENSP00000360492,9606.ENSP00000482543,0.999,STRING
POLA2,PRIM1,9606.ENSP00000265465,9606.ENSP00000350491,0.999,STRING
MAP3K7,MYD88,9606.ENSP00000358335,9606.ENSP00000498321,0.999,STRING
NDUFAF4,NDUFA13,9606.ENSP00000358272,9606.ENSP00000423673,0.999,STRING
PSMD4,PSMA1,9606.ENSP00000357876,9606.ENSP00000414359,0.999,STRING
NFKB1,TNF,9606.ENSP00000226574,9606.ENSP00000398698,0.999,STRING
NDUFS2,NDUFA6,9606.ENSP00000356972,9606.ENSP00000482543,0.999,STRING
NDUFS2,NDUFS1,9606.ENSP00000356972,9606.ENSP00000392709,0.999,STRING
NDUFS2,NDUFAB1,9606.ENSP00000356972,9606.ENSP00000458770,0.999,STRING
NDUFS2,NDUFB3,9606.ENSP00000356972,9606.ENSP00000407336,0.999,STRING
PIK3CA,PIK3R1,9606.ENSP00000263967,9606.ENSP00000428056,0.999,STRING
PIK3CA,EGFR,9606.ENSP00000263967,9606.ENSP00000275493,0.999,STRING
NFKB1,CHUK,9606.ENSP00000226574,9606.ENSP00000359424,0.999,STRING
PSMD4,ADRM1,9606.ENSP00000357876,9606.ENSP00000478877,0.999,STRING
NDUFS2,NDUFA13,9606.ENSP00000356972,9606.ENSP00000423673,0.999,STRING
ATP1B1,ATP1A1,9606.ENSP00000356790,9606.ENSP00000445306,0.999,STRING
IFNGR1,JAK1,9606.ENSP00000356713,9606.ENSP00000499900,0.999,STRING
IFNGR1,JAK2,9606.ENSP00000356713,9606.ENSP00000371067,0.999,STRING
IFNGR1,IFNGR2,9606.ENSP00000356713,9606.ENSP00000371425,0.999,STRING
AGT,ACE2,9606.ENSP00000355627,9606.ENSP00000389326,0.999,STRING
NDUFS2,NDUFA5,9606.ENSP00000356972,9606.ENSP00000417142,0.999,STRING
NDUFS2,NDUFV1,9606.ENSP00000356972,9606.ENSP00000497587,0.999,STRING
NDUFS2,NDUFA3,9606.ENSP00000356972,9606.ENSP00000418438,0.999,STRING
NDUFS2,NDUFA1,9606.ENSP00000356972,9606.ENSP00000360492,0.999,STRING
NDUFS2,NDUFA11,9606.ENSP00000356972,9606.ENSP00000389160,0.999,STRING
NDUFS2,NDUFB6,9606.ENSP00000356972,9606.ENSP00000369176,0.999,STRING
NDUFS2,NDUFA8,9606.ENSP00000356972,9606.ENSP00000362873,0.999,STRING
NDUFS2,NDUFS5,9606.ENSP00000356972,9606.ENSP00000362058,0.999,STRING
IL6R,IL6,9606.ENSP00000357470,9606.ENSP00000385675,0.999,STRING
PSMD4,PSMD13,9606.ENSP00000357876,9606.ENSP00000396937,0.999,STRING
PSMD4,PSMB2,9606.ENSP00000357876,9606.ENSP00000362334,0.999,STRING
PSMD4,PSMD14,9606.ENSP00000357876,9606.ENSP00000386541,0.999,STRING
PSMD4,PSMC6,9606.ENSP00000357876,9606.ENSP00000484998,0.999,STRING
PSMD4,PSMC3,9606.ENSP00000357876,9606.ENSP00000481029,0.999,STRING
PSMD4,PSMC2,9606.ENSP00000357876,9606.ENSP00000391211,0.999,STRING
PSMD4,PSMA7,9606.ENSP00000357876,9606.ENSP00000359910,0.999,STRING
PSMD4,PSMD6,9606.ENSP00000357876,9606.ENSP00000418695,0.999,STRING
MT-ND5,MT-ND3,9606.ENSP00000354813,9606.ENSP00000355206,0.999,STRING
MT-ND5,NDUFA6,9606.ENSP00000354813,9606.ENSP00000482543,0.999,STRING
NDUFS7,NDUFV3,9606.ENSP00000233627,9606.ENSP00000346196,0.999,STRING
CRBN,CUL4A,9606.ENSP00000231948,9606.ENSP00000364589,0.999,STRING
MLH1,MSH2,9606.ENSP00000231790,9606.ENSP00000233146,0.999,STRING
MLH1,PMS2,9606.ENSP00000231790,9606.ENSP00000265849,0.999,STRING
MLH1,MSH6,9606.ENSP00000231790,9606.ENSP00000234420,0.999,STRING
NDUFA9,NDUFV3,9606.ENSP00000266544,9606.ENSP00000346196,0.999,STRING
CRBN,DDB1,9606.ENSP00000231948,9606.ENSP00000301764,0.999,STRING
CRBN,IKZF1,9606.ENSP00000231948,9606.ENSP00000331614,0.999,STRING
TNNC1,TNNT2,9606.ENSP00000232975,9606.ENSP00000499593,0.999,STRING
HMGB1,TLR4,9606.ENSP00000345347,9606.ENSP00000363089,0.999,STRING
TNNC1,TNNI3,9606.ENSP00000232975,9606.ENSP00000341838,0.999,STRING
IFNAR2,JAK1,9606.ENSP00000343957,9606.ENSP00000499900,0.999,STRING
IFNAR2,TYK2,9606.ENSP00000343957,9606.ENSP00000431885,0.999,STRING
NDUFA9,NDUFS2,9606.ENSP00000266544,9606.ENSP00000356972,0.999,STRING
SMARCA4,PBRM1,9606.ENSP00000343896,9606.ENSP00000386593,0.999,STRING
SMARCA4,HDAC2,9606.ENSP00000343896,9606.ENSP00000430432,0.999,STRING
MLH1,BRIP1,9606.ENSP00000231790,9606.ENSP00000259008,0.999,STRING
KCNJ11,ABCC8,9606.ENSP00000345708,9606.ENSP00000494321,0.999,STRING
CACNA1C,CALM3,9606.ENSP00000266376,9606.ENSP00000291295,0.999,STRING
NDUFV3,NDUFB6,9606.ENSP00000346196,9606.ENSP00000369176,0.999,STRING
NDUFV3,NDUFA1,9606.ENSP00000346196,9606.ENSP00000360492,0.999,STRING
NDUFV3,NDUFV1,9606.ENSP00000346196,9606.ENSP00000497587,0.999,STRING
NDUFV3,NDUFA3,9606.ENSP00000346196,9606.ENSP00000418438,0.999,STRING
NDUFV3,NDUFA8,9606.ENSP00000346196,9606.ENSP00000362873,0.999,STRING
NDUFV3,NDUFS5,9606.ENSP00000346196,9606.ENSP00000362058,0.999,STRING
NDUFV3,NDUFS2,9606.ENSP00000346196,9606.ENSP00000356972,0.999,STRING
NDUFV3,NDUFB3,9606.ENSP00000346196,9606.ENSP00000407336,0.999,STRING
SCNN1B,SCNN1A,9606.ENSP00000345751,9606.ENSP00000353292,0.999,STRING
NDUFV3,NDUFAB1,9606.ENSP00000346196,9606.ENSP00000458770,0.999,STRING
NDUFV3,NDUFS1,9606.ENSP00000346196,9606.ENSP00000392709,0.999,STRING
NDUFV3,NDUFC1,9606.ENSP00000346196,9606.ENSP00000441126,0.999,STRING
NDUFV3,NDUFA13,9606.ENSP00000346196,9606.ENSP00000423673,0.999,STRING
NDUFV3,NDUFA5,9606.ENSP00000346196,9606.ENSP00000417142,0.999,STRING
NDUFV3,NDUFA6,9606.ENSP00000346196,9606.ENSP00000482543,0.999,STRING
SMARCA4,ARID1B,9606.ENSP00000343896,9606.ENSP00000490491,0.999,STRING
NDUFA9,NDUFS5,9606.ENSP00000266544,9606.ENSP00000362058,0.999,STRING
MSH2,PMS2,9606.ENSP00000233146,9606.ENSP00000265849,0.999,STRING
NDUFS7,MT-ND4,9606.ENSP00000233627,9606.ENSP00000354961,0.999,STRING
NDUFS7,NDUFB11,9606.ENSP00000233627,9606.ENSP00000276062,0.999,STRING
NDUFS7,NDUFB3,9606.ENSP00000233627,9606.ENSP00000407336,0.999,STRING
NDUFS7,NDUFAB1,9606.ENSP00000233627,9606.ENSP00000458770,0.999,STRING
NDUFS7,NDUFS1,9606.ENSP00000233627,9606.ENSP00000392709,0.999,STRING
NDUFS7,NDUFV2,9606.ENSP00000233627,9606.ENSP00000327268,0.999,STRING
NDUFS7,MT-ND3,9606.ENSP00000233627,9606.ENSP00000355206,0.999,STRING
NDUFS7,NDUFC2,9606.ENSP00000233627,9606.ENSP00000281031,0.999,STRING
MSH2,MSH6,9606.ENSP00000233146,9606.ENSP00000234420,0.999,STRING
NDUFS7,NDUFA13,9606.ENSP00000233627,9606.ENSP00000423673,0.999,STRING
NDUFS7,NDUFB5,9606.ENSP00000233627,9606.ENSP00000259037,0.999,STRING
NDUFS7,NDUFA8,9606.ENSP00000233627,9606.ENSP00000362873,0.999,STRING
NDUFS7,NDUFS2,9606.ENSP00000233627,9606.ENSP00000356972,0.999,STRING
NDUFS7,NDUFS5,9606.ENSP00000233627,9606.ENSP00000362058,0.999,STRING
NDUFS7,NDUFA2,9606.ENSP00000233627,9606.ENSP00000252102,0.999,STRING
NDUFS7,NDUFS6,9606.ENSP00000233627,9606.ENSP00000274137,0.999,STRING
NDUFS7,NDUFA6,9606.ENSP00000233627,9606.ENSP00000482543,0.999,STRING
NDUFS7,NDUFB8,9606.ENSP00000233627,9606.ENSP00000299166,0.999,STRING
NDUFS7,NDUFA5,9606.ENSP00000233627,9606.ENSP00000417142,0.999,STRING
NDUFS7,NDUFA9,9606.ENSP00000233627,9606.ENSP00000266544,0.999,STRING
NDUFS7,MT-ND5,9606.ENSP00000233627,9606.ENSP00000354813,0.999,STRING
NDUFS7,NDUFA12,9606.ENSP00000233627,9606.ENSP00000330737,0.999,STRING
APOB,APOA1,9606.ENSP00000233242,9606.ENSP00000236850,0.999,STRING
APOB,LPA,9606.ENSP00000233242,9606.ENSP00000321334,0.999,STRING
APOB,APOE,9606.ENSP00000233242,9606.ENSP00000252486,0.999,STRING
NDUFA9,NDUFA7,9606.ENSP00000266544,9606.ENSP00000301457,0.999,STRING
TNNI3,TNNT2,9606.ENSP00000341838,9606.ENSP00000499593,0.999,STRING
NDUFA9,NDUFB1,9606.ENSP00000266544,9606.ENSP00000483888,0.999,STRING
NDUFA9,NDUFB6,9606.ENSP00000266544,9606.ENSP00000369176,0.999,STRING
NDUFA9,NDUFS8,9606.ENSP00000266544,9606.ENSP00000315774,0.999,STRING
NDUFA9,NDUFA8,9606.ENSP00000266544,9606.ENSP00000362873,0.999,STRING
MSH2,ATM,9606.ENSP00000233146,9606.ENSP00000278616,0.999,STRING
NDUFV3,NDUFA11,9606.ENSP00000346196,9606.ENSP00000389160,0.999,STRING
CACNA1C,CACNB2,9606.ENSP00000266376,9606.ENSP00000320025,0.999,STRING
MT-ND5,NDUFA5,9606.ENSP00000354813,9606.ENSP00000417142,0.999,STRING
MT-ND1,NDUFA5,9606.ENSP00000354687,9606.ENSP00000417142,0.999,STRING
MT-ND1,NDUFS1,9606.ENSP00000354687,9606.ENSP00000392709,0.999,STRING
MT-ND1,NDUFAB1,9606.ENSP00000354687,9606.ENSP00000458770,0.999,STRING
MT-ND1,MT-ND3,9606.ENSP00000354687,9606.ENSP00000355206,0.999,STRING
MT-ND1,MT-ND4,9606.ENSP00000354687,9606.ENSP00000354961,0.999,STRING
MT-ND1,NDUFA13,9606.ENSP00000354687,9606.ENSP00000423673,0.999,STRING
MT-ND1,MT-ND5,9606.ENSP00000354687,9606.ENSP00000354813,0.999,STRING
MT-ND1,NDUFA6,9606.ENSP00000354687,9606.ENSP00000482543,0.999,STRING
MT-ND1,NDUFS5,9606.ENSP00000354687,9606.ENSP00000362058,0.999,STRING
MT-ND6,MT-ND1,9606.ENSP00000354665,9606.ENSP00000354687,0.999,STRING
MT-ND6,MT-ND4L,9606.ENSP00000354665,9606.ENSP00000354728,0.999,STRING
MT-ND6,MT-ND5,9606.ENSP00000354665,9606.ENSP00000354813,0.999,STRING
MT-ND6,MT-ND3,9606.ENSP00000354665,9606.ENSP00000355206,0.999,STRING
MT-ND6,MT-ND2,9606.ENSP00000354665,9606.ENSP00000355046,0.999,STRING
MT-ND6,MT-ND4,9606.ENSP00000354665,9606.ENSP00000354961,0.999,STRING
MT-ND1,NDUFB3,9606.ENSP00000354687,9606.ENSP00000407336,0.999,STRING
MT-ND1,NDUFS2,9606.ENSP00000354687,9606.ENSP00000356972,0.999,STRING
FYN,SRC,9606.ENSP00000346671,9606.ENSP00000362680,0.999,STRING
MT-ND4L,NDUFA5,9606.ENSP00000354728,9606.ENSP00000417142,0.999,STRING
MT-ND4L,NDUFAB1,9606.ENSP00000354728,9606.ENSP00000458770,0.999,STRING
MT-ND4L,MT-ND2,9606.ENSP00000354728,9606.ENSP00000355046,0.999,STRING
MT-ND4L,MT-ND3,9606.ENSP00000354728,9606.ENSP00000355206,0.999,STRING
MT-ND4L,MT-ND4,9606.ENSP00000354728,9606.ENSP00000354961,0.999,STRING
MT-ND4L,NDUFV1,9606.ENSP00000354728,9606.ENSP00000497587,0.999,STRING
MT-ND4L,NDUFS2,9606.ENSP00000354728,9606.ENSP00000356972,0.999,STRING
MT-ND4L,MT-ND5,9606.ENSP00000354728,9606.ENSP00000354813,0.999,STRING
MT-ND1,NDUFA8,9606.ENSP00000354687,9606.ENSP00000362873,0.999,STRING
CDKN1B,CDK4,9606.ENSP00000228872,9606.ENSP00000257904,0.999,STRING
CDKN1B,CDK6,9606.ENSP00000228872,9606.ENSP00000265734,0.999,STRING
MT-ND1,NDUFA1,9606.ENSP00000354687,9606.ENSP00000360492,0.999,STRING
MT-ND1,MT-ND2,9606.ENSP00000354687,9606.ENSP00000355046,0.999,STRING
MT-ND1,MT-ND4L,9606.ENSP00000354687,9606.ENSP00000354728,0.999,STRING
MT-ND1,NDUFV1,9606.ENSP00000354687,9606.ENSP00000497587,0.999,STRING
MT-ND6,NDUFS5,9606.ENSP00000354665,9606.ENSP00000362058,0.999,STRING
CD3E,CD3G,9606.ENSP00000354566,9606.ENSP00000431445,0.999,STRING
IFNG,IFNGR1,9606.ENSP00000229135,9606.ENSP00000356713,0.999,STRING
CASP8,TNF,9606.ENSP00000351273,9606.ENSP00000398698,0.999,STRING
TGFBR2,TGFB2,9606.ENSP00000351905,9606.ENSP00000355896,0.999,STRING
PSMB10,PSMA1,9606.ENSP00000351314,9606.ENSP00000414359,0.999,STRING
PSMB10,PSMB2,9606.ENSP00000351314,9606.ENSP00000362334,0.999,STRING
PSMB10,PSMB9,9606.ENSP00000351314,9606.ENSP00000363993,0.999,STRING
PSMB10,PSMB8,9606.ENSP00000351314,9606.ENSP00000364016,0.999,STRING
CASP8,FAS,9606.ENSP00000351273,9606.ENSP00000498466,0.999,STRING
PRIM1,POLA1,9606.ENSP00000350491,9606.ENSP00000368358,0.999,STRING
IFNG,IFNGR2,9606.ENSP00000229135,9606.ENSP00000371425,0.999,STRING
PRIM1,PRIM2,9606.ENSP00000350491,9606.ENSP00000484105,0.999,STRING
IL4,IL2RG,9606.ENSP00000231449,9606.ENSP00000363318,0.999,STRING
IL4,IL4R,9606.ENSP00000231449,9606.ENSP00000379111,0.999,STRING
CACNA2D1,CACNA1S,9606.ENSP00000349320,9606.ENSP00000355192,0.999,STRING
CACNA2D1,CACNB1,9606.ENSP00000349320,9606.ENSP00000377840,0.999,STRING
ITGAL,ITGB2,9606.ENSP00000349252,9606.ENSP00000380948,0.999,STRING
TGFBR2,TGFBR1,9606.ENSP00000351905,9606.ENSP00000447297,0.999,STRING
KCNQ2,KCNQ3,9606.ENSP00000352035,9606.ENSP00000373648,0.999,STRING
DNMT1,HDAC2,9606.ENSP00000352516,9606.ENSP00000430432,0.999,STRING
DNMT1,HDAC1,9606.ENSP00000352516,9606.ENSP00000362649,0.999,STRING
IL12B,IL12A,9606.ENSP00000231228,9606.ENSP00000303231,0.999,STRING
RYR1,FKBP1A,9606.ENSP00000352608,9606.ENSP00000383003,0.999,STRING
TRRAP,MYC,9606.ENSP00000352925,9606.ENSP00000478887,0.999,STRING
HBEGF,EGFR,9606.ENSP00000230990,9606.ENSP00000275493,0.999,STRING
HBEGF,ERBB4,9606.ENSP00000230990,9606.ENSP00000342235,0.999,STRING
COL4A2,COL4A1,9606.ENSP00000353654,9606.ENSP00000364979,0.999,STRING
DPP4,ACE2,9606.ENSP00000353731,9606.ENSP00000389326,0.999,STRING
DPP4,ADA,9606.ENSP00000353731,9606.ENSP00000361965,0.999,STRING
MAPK14,MAP2K3,9606.ENSP00000229795,9606.ENSP00000345083,0.999,STRING
TLR9,MYD88,9606.ENSP00000353874,9606.ENSP00000498321,0.999,STRING
NTRK3,BDNF,9606.ENSP00000354207,9606.ENSP00000414303,0.999,STRING
MTOR,FKBP1A,9606.ENSP00000354558,9606.ENSP00000383003,0.999,STRING
MTOR,AKT1,9606.ENSP00000354558,9606.ENSP00000451828,0.999,STRING
PSMD2,PSMA1,9606.ENSP00000310129,9606.ENSP00000414359,0.999,STRING
PSMD2,PSMC3,9606.ENSP00000310129,9606.ENSP00000481029,0.999,STRING
NDUFA1,NDUFB3,9606.ENSP00000360492,9606.ENSP00000407336,0.999,STRING
PSMB1,PSMD1,9606.ENSP00000262193,9606.ENSP00000309474,0.999,STRING
PSMB1,PSMD13,9606.ENSP00000262193,9606.ENSP00000396937,0.999,STRING
PSMB1,PSMA5,9606.ENSP00000262193,9606.ENSP00000271308,0.999,STRING
PSMB1,PSMD2,9606.ENSP00000262193,9606.ENSP00000310129,0.999,STRING
PSMB1,PSMB9,9606.ENSP00000262193,9606.ENSP00000363993,0.999,STRING
PSMB1,PSMD14,9606.ENSP00000262193,9606.ENSP00000386541,0.999,STRING
PSMB1,PSMB8,9606.ENSP00000262193,9606.ENSP00000364016,0.999,STRING
PSMB1,PSMB2,9606.ENSP00000262193,9606.ENSP00000362334,0.999,STRING
NDUFC2,NDUFA5,9606.ENSP00000281031,9606.ENSP00000417142,0.999,STRING
PSMB1,PSMC6,9606.ENSP00000262193,9606.ENSP00000484998,0.999,STRING
PSMB1,PSMC3,9606.ENSP00000262193,9606.ENSP00000481029,0.999,STRING
PSMB1,PSMB10,9606.ENSP00000262193,9606.ENSP00000351314,0.999,STRING
PSMB1,PSMD3,9606.ENSP00000262193,9606.ENSP00000264639,0.999,STRING
PSMB1,PSMA7,9606.ENSP00000262193,9606.ENSP00000359910,0.999,STRING
PSMB1,PSMC2,9606.ENSP00000262193,9606.ENSP00000391211,0.999,STRING
KMT2C,KDM6A,9606.ENSP00000262189,9606.ENSP00000367203,0.999,STRING
NDUFC2,NDUFB8,9606.ENSP00000281031,9606.ENSP00000299166,0.999,STRING
PSMB1,PSMB5,9606.ENSP00000262193,9606.ENSP00000355325,0.999,STRING
NDUFC2,NDUFB1,9606.ENSP00000281031,9606.ENSP00000483888,0.999,STRING
NDUFC2,MT-ND2,9606.ENSP00000281031,9606.ENSP00000355046,0.999,STRING
NDUFC2,NDUFS2,9606.ENSP00000281031,9606.ENSP00000356972,0.999,STRING
NDUFC2,NDUFS5,9606.ENSP00000281031,9606.ENSP00000362058,0.999,STRING
NDUFC2,NDUFA8,9606.ENSP00000281031,9606.ENSP00000362873,0.999,STRING
NDUFC2,NDUFS8,9606.ENSP00000281031,9606.ENSP00000315774,0.999,STRING
NDUFC2,NDUFB6,9606.ENSP00000281031,9606.ENSP00000369176,0.999,STRING
NDUFC2,NDUFC1,9606.ENSP00000281031,9606.ENSP00000441126,0.999,STRING
NDUFC2,NDUFA6,9606.ENSP00000281031,9606.ENSP00000482543,0.999,STRING
NDUFC2,NDUFV2,9606.ENSP00000281031,9606.ENSP00000327268,0.999,STRING
NDUFC2,NDUFAB1,9606.ENSP00000281031,9606.ENSP00000458770,0.999,STRING
NDUFC2,NDUFB3,9606.ENSP00000281031,9606.ENSP00000407336,0.999,STRING
NDUFC2,NDUFA13,9606.ENSP00000281031,9606.ENSP00000423673,0.999,STRING
NDUFC2,MT-ND4,9606.ENSP00000281031,9606.ENSP00000354961,0.999,STRING
NDUFC2,NDUFA12,9606.ENSP00000281031,9606.ENSP00000330737,0.999,STRING
PSMB1,PSMD4,9606.ENSP00000262193,9606.ENSP00000357876,0.999,STRING
PSMB1,PSMB4,9606.ENSP00000262193,9606.ENSP00000290541,0.999,STRING
PSMD2,PSMC2,9606.ENSP00000310129,9606.ENSP00000391211,0.999,STRING
NDUFB9,NDUFA1,9606.ENSP00000276689,9606.ENSP00000360492,0.999,STRING
NDUFB9,NDUFV1,9606.ENSP00000276689,9606.ENSP00000497587,0.999,STRING
NDUFB9,MT-ND1,9606.ENSP00000276689,9606.ENSP00000354687,0.999,STRING
NDUFB9,MT-ND2,9606.ENSP00000276689,9606.ENSP00000355046,0.999,STRING
NDUFB9,NDUFA7,9606.ENSP00000276689,9606.ENSP00000301457,0.999,STRING
NDUFB9,NDUFS4,9606.ENSP00000276689,9606.ENSP00000296684,0.999,STRING
NDUFB9,NDUFA11,9606.ENSP00000276689,9606.ENSP00000389160,0.999,STRING
NDUFB9,NDUFA6,9606.ENSP00000276689,9606.ENSP00000482543,0.999,STRING
NDUFB9,NDUFA8,9606.ENSP00000276689,9606.ENSP00000362873,0.999,STRING
NDUFB9,NDUFB8,9606.ENSP00000276689,9606.ENSP00000299166,0.999,STRING
NDUFB9,NDUFA5,9606.ENSP00000276689,9606.ENSP00000417142,0.999,STRING
NDUFB9,MT-ND5,9606.ENSP00000276689,9606.ENSP00000354813,0.999,STRING
NDUFB9,NDUFA12,9606.ENSP00000276689,9606.ENSP00000330737,0.999,STRING
NDUFB9,NDUFB2,9606.ENSP00000276689,9606.ENSP00000419087,0.999,STRING
NDUFB9,NDUFC2,9606.ENSP00000276689,9606.ENSP00000281031,0.999,STRING
